Sr.No,District,Taluka,College Name,University,College Type,Course Name,Course Type,Is Professional,Course (Aided / Unaided),Course Duration (In months),Course Category
42019,Nagpur,Kuhi,"VISHVAWYAPI  HIGH SCHOOL, VELTUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42020,Nagpur,Kuhi,"VISHVAWYAPI  HIGH SCHOOL, VELTUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42021,Nagpur,Kuhi,"BHARTIY DYANPITH , FEGAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42022,Nagpur,Kuhi,"BHARTIY DYANPITH , FEGAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42023,Nagpur,Kuhi,"SHISHUPAL MDY. VDY, JIWNAPUR(OLD)",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42024,Nagpur,Kuhi,"SHISHUPAL MDY. VDY, JIWNAPUR(OLD)",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42025,Nagpur,Ramtek,INDIRA GANDHI VIDYA MANDIR GHOTI CHOWK BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42026,Nagpur,Ramtek,INDIRA GANDHI VIDYA MANDIR GHOTI CHOWK BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42027,Nagpur,Ramtek,INDIRA GANDHI VIDYA MANDIR GHOTI CHOWK BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42028,Nagpur,Ramtek,INDIRA GANDHI VIDYA MANDIR GHOTI CHOWK BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42029,Nagpur,Ramtek,L. AD. JAYASWAL MDY VDY KACHURWAHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42030,Nagpur,Ramtek,L. AD. JAYASWAL MDY VDY KACHURWAHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42031,Nagpur,Ramtek,L. AD. JAYASWAL MDY VDY KACHURWAHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42032,Nagpur,Ramtek,L. AD. JAYASWAL MDY VDY KACHURWAHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42033,Bhandara,Tumsar,Z.P. UPPER PRIMARY SCHOOL NAKADONGRI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42034,Bhandara,Tumsar,Z.P. UPPER PRIMARY SCHOOL NAKADONGRI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42035,Thane,Shahapur,JINDAL VIDYAMANDIR VASHIND,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
42036,Thane,Shahapur,JINDAL VIDYAMANDIR VASHIND,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42037,Thane,Shahapur,JINDAL VIDYAMANDIR VASHIND,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42038,Thane,Shahapur,JINDAL VIDYAMANDIR VASHIND,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
42039,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42040,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42041,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42042,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42043,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42044,Thane,Shahapur,"SARASWATI VIDYALAYA & JR.COLLEGE, VASIND, TAL. SHAHAPUR, DIST. THANE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42045,Sangli,Tasgaon,LOKNETE D.PATIL SEC.& JR.COLL KUMTHE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42046,Sangli,Tasgaon,LOKNETE D.PATIL SEC.& JR.COLL KUMTHE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42047,Jalna,Bhokardan,JANATA VIDYALYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42048,Jalna,Bhokardan,JANATA VIDYALYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42049,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42050,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42051,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42052,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42053,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42054,Jalna,Bhokardan,RENUKADEVI SEC AND HIGHER SEC SCHOOL PIMPALAGAON RE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42055,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42056,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
42057,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Composite,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Other
42058,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Other
42059,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42060,Jalna,Bhokardan,SARASWATI SECONDARY AND HIGHER SECONDARY SCHOOL PIMPALGAON RENUKAI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
42061,Jalna,Bhokardan,"SARASWATI VIDYA MANDIR SHELUD,TA. BHOKARDAN,DIST.JALNA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42062,Jalna,Bhokardan,"SARASWATI VIDYA MANDIR SHELUD,TA. BHOKARDAN,DIST.JALNA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42063,Jalna,Bhokardan,"SARASWATI VIDYA MANDIR SHELUD,TA. BHOKARDAN,DIST.JALNA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42064,Jalna,Bhokardan,"SARASWATI VIDYA MANDIR SHELUD,TA. BHOKARDAN,DIST.JALNA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42065,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42066,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42067,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42068,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42069,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42070,Jalna,Bhokardan,SHARADA VIDYA MANDIR WARUD BU,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42071,Jalna,Jalna,MAHARANA PRATAP VIDYALAY PASHTA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42072,Jalna,Jalna,MAHARANA PRATAP VIDYALAY PASHTA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42073,Nanded,Biloli,KISHOR HIGH SCHOOL ATAKALI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42074,Nanded,Biloli,KISHOR HIGH SCHOOL ATAKALI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42075,Dhule,Dhule,NEW ENGLISH SCHOOL NER,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42076,Dhule,Dhule,NEW ENGLISH SCHOOL NER,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42077,Dhule,Dhule,SMT. D.K. KHALANE GIRLS HIGH SCHOOL NER Tal And Dist Dhule,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42078,Dhule,Dhule,SMT. D.K. KHALANE GIRLS HIGH SCHOOL NER Tal And Dist Dhule,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42079,Ahmednagar,Shevgaon,BHATKUDGAON HGH BHATKUDGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42080,Ahmednagar,Shevgaon,BHATKUDGAON HGH BHATKUDGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42081,Sindhudurg,Vengurla,R. K. PATKAR HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42082,Sindhudurg,Vengurla,R. K. PATKAR HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42083,Sindhudurg,Vengurla,R. K. PATKAR HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42084,Sindhudurg,Vengurla,R. K. PATKAR HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42085,Osmanabad,Bhoom,BHAURAO KATE HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42086,Osmanabad,Bhoom,BHAURAO KATE HIGHSCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42087,Kolhapur,Radhanagari,SHIVAJI HIGH-SCHOOL K TARALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42088,Kolhapur,Radhanagari,SHIVAJI HIGH-SCHOOL K TARALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42089,Kolhapur,Radhanagari,SHIVAJI HIGH-SCHOOL K TARALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42090,Kolhapur,Radhanagari,SHIVAJI HIGH-SCHOOL K TARALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42091,Akola,Murtijapur,SWA. GULABRAOJI BAMBAL SECONDARY AND HIGHER SECONDARY SCHOOL KINKHED(kamtha),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
42092,Akola,Murtijapur,SWA. GULABRAOJI BAMBAL SECONDARY AND HIGHER SECONDARY SCHOOL KINKHED(kamtha),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
42093,Akola,Akola,"JAY BHAVANI VIDYALAYA,NIPANA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42094,Akola,Akola,"JAY BHAVANI VIDYALAYA,NIPANA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42095,Akola,Akola,MAHARSHI WALMIKI VID ANVI MIRZAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42096,Akola,Akola,MAHARSHI WALMIKI VID ANVI MIRZAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42097,Akola,Akola,SHRI TUKARAM INGOLE VID.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42098,Akola,Akola,SHRI TUKARAM INGOLE VID.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42099,Osmanabad,Lohara,"JAY HANUMAN VIDYALAYA, TORAMBA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42100,Osmanabad,Lohara,"JAY HANUMAN VIDYALAYA, TORAMBA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42101,Osmanabad,Lohara,"JAY HANUMAN VIDYALAYA, TORAMBA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42102,Osmanabad,Lohara,"JAY HANUMAN VIDYALAYA, TORAMBA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42103,Akola,Murtijapur,SANKET KAMBE VIDYALAY PARAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42104,Akola,Murtijapur,SANKET KAMBE VIDYALAY PARAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42105,Akola,Murtijapur,SWAMI VIVEKNAND VID.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42106,Akola,Murtijapur,SWAMI VIVEKNAND VID.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42107,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42108,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42109,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42110,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42111,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42112,Solapur,Malshiras,MAHARSHI PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42113,Solapur,Malshiras,"SHANKARRAO MOHITE PATIL ENGLISH SCHOOL & Jr. COLLEGE, DHAVALNAGAR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42114,Solapur,Malshiras,"SHANKARRAO MOHITE PATIL ENGLISH SCHOOL & Jr. COLLEGE, DHAVALNAGAR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42115,Solapur,Malshiras,SHRIRAM MADYAMIK PRASHA PANIV,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42116,Solapur,Malshiras,SHRIRAM MADYAMIK PRASHA PANIV,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
42117,Solapur,Malshiras,SHRIRAM MADYAMIK PRASHA PANIV,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
42118,Solapur,Malshiras,SHRIRAM MADYAMIK PRASHA PANIV,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42119,Amravati,Teosa,SHRI GURUDEO VIDYAMADIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42120,Amravati,Teosa,SHRI GURUDEO VIDYAMADIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42121,Amravati,Teosa,SHRI GURUDEO VIDYAMADIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42122,Amravati,Teosa,SHRI GURUDEO VIDYAMADIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42123,Amravati,Teosa,SHRI SHIVCHANDAJI LADDHA VIDYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42124,Amravati,Teosa,SHRI SHIVCHANDAJI LADDHA VIDYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42125,Akola,Balapur,Bhausaheb Tirukh Vidyalay & Jr.College  Khirpuri Bk Tq Balapur Dist Akola,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
