Institute Code,Institute Name,Course Code,Branch / Course,Seat Type,Merit No.,MHT-CET Percentile,Percentile Band,Round,Year
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628300210,Aeronautical Engineering,GOPENS,76793,76.2716859,Below 80,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628319110,Civil Engineering,GOPENS,83677,73.6328536,Below 80,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628324210,Computer Science and Engineering,GOPENS,43336,87.1376478,80-89.99,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628326310,Artificial Intelligence (AI) and Data Science,GOPENS,44934,86.6751751,80-89.99,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628326610,Robotics and Artificial Intelligence,GOPENS,66597,79.7185003,Below 80,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628329310,Electrical Engineering,GOPENS,72269,77.9513058,Below 80,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628350310,Food Technology,GOPENS,38139,89.5355262,80-89.99,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628361210,Mechanical Engineering,GOPENS,74445,76.9322569,Below 80,CAP Round I,2025
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENS,56189,83.0707711,80-89.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628419110,Civil Engineering,GOPENS,72534,77.5384615,Below 80,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628424510,Computer Engineering,GOPENS,28012,91.7968608,90-94.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628424610,Information Technology,GOPENS,34391,89.861767,80-89.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628429310,Electrical Engineering,GOPENS,60212,81.8021201,80-89.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628437210,Electronics and Telecommunication Engg,GOPENS,40737,87.9289094,80-89.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628461210,Mechanical Engineering,GOPENS,63197,80.8599071,80-89.99,CAP Round I,2025
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",628499510,Artificial Intelligence and Data Science,GOPENS,37116,89.0680212,80-89.99,CAP Round I,2025
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",628819110,Civil Engineering,GOPENH,114914,60.9090909,Below 80,CAP Round I,2025
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",628824210,Computer Science and Engineering,GOPENH,68488,79.027972,Below 80,CAP Round I,2025
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",628837210,Electronics and Telecommunication Engg,GOPENH,76795,76.2716859,Below 80,CAP Round I,2025
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",628861210,Mechanical Engineering,GOPENH,98582,68.1164395,Below 80,CAP Round I,2025
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,63475,80.7807182,80-89.99,CAP Round I,2025
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",629324210,Computer Science and Engineering,GOPENH,137261,50.4913264,Below 80,CAP Round I,2025
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",629329310,Electrical Engineering,GOPENH,183876,19.7061157,Below 80,CAP Round I,2025
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",629337210,Electronics and Telecommunication Engg,GOPENH,176447,25.5643537,Below 80,CAP Round I,2025
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",629361210,Mechanical Engineering,GOPENH,184934,19.1697794,Below 80,CAP Round I,2025
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",629399510,Artificial Intelligence and Data Science,GOPENH,143817,47.0502678,Below 80,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629819110,Civil Engineering,GOPENS,91606,70.7504568,Below 80,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629821910,Robotics and Automation,GOPENS,74962,76.8973331,Below 80,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629824510,Computer Engineering,GOPENS,40601,87.9466479,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629824610,Information Technology,GOPENS,48139,85.6421968,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629827110,Computer Engineering (Regional Language),GOPENS,59495,82.1124479,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629829310,Electrical Engineering,GOPENS,92316,70.507201,Below 80,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629837210,Electronics and Telecommunication Engg,GOPENS,58339,82.3736697,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629861210,Mechanical Engineering,GOPENS,96712,68.8687467,Below 80,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629884410,Electronics and Computer Engineering,GOPENS,64077,80.602179,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629892110,Artificial Intelligence and Machine Learning,GOPENS,50744,84.8660601,80-89.99,CAP Round I,2025
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",629899510,Artificial Intelligence and Data Science,GOPENS,52594,84.1437716,80-89.99,CAP Round I,2025
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",630319110,Civil Engineering,GOPENH,134327,51.7009371,Below 80,CAP Round I,2025
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",630324210,Computer Science and Engineering,GOPENH,72799,77.5384615,Below 80,CAP Round I,2025
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",630337210,Electronics and Telecommunication Engg,GOPENH,113102,61.796967,Below 80,CAP Round I,2025
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",630361210,Mechanical Engineering,GOPENH,144253,46.7613499,Below 80,CAP Round I,2025
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",630399510,Artificial Intelligence and Data Science,GOPENH,74979,76.8973331,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630419110,Civil Engineering,GOPENS,167752,32.1281783,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630424210,Computer Science and Engineering,GOPENS,126502,55.6405756,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630429310,Electrical Engineering,GOPENS,162202,35.9295868,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630437210,Electronics and Telecommunication Engg,GOPENS,143085,47.13962,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630461210,Mechanical Engineering,GOPENS,137185,50.4913264,Below 80,CAP Round I,2025
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",630492110,Artificial Intelligence and Machine Learning,GOPENS,132525,52.8806012,Below 80,CAP Round I,2025
6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",630519110,Civil Engineering,GOPENS,174414,28.1994074,Below 80,CAP Round I,2025
6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",630524210,Computer Science and Engineering,GOPENS,186799,17.6786167,Below 80,CAP Round I,2025
6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",630524610,Information Technology,GOPENS,197520,7.4355245,Below 80,CAP Round I,2025
6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",630537210,Electronics and Telecommunication Engg,GOPENS,188629,15.8481365,Below 80,CAP Round I,2025
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",630724510,Computer Engineering,GOPENH,47535,85.8824755,80-89.99,CAP Round I,2025
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",630724610,Information Technology,GOPENH,51845,84.4950314,80-89.99,CAP Round I,2025
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",630737210,Electronics and Telecommunication Engg,GOPENH,69519,78.6137148,Below 80,CAP Round I,2025
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",630760210,Automobile Engineering,GOPENH,105889,65.3084343,Below 80,CAP Round I,2025
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",630819110,Civil Engineering,GOPENH,167963,32.1281783,Below 80,CAP Round I,2025
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",630824510,Computer Engineering,GOPENH,95835,69.0979021,Below 80,CAP Round I,2025
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",630837210,Electronics and Telecommunication Engg,GOPENH,129068,54.4314351,Below 80,CAP Round I,2025
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",630861210,Mechanical Engineering,GOPENH,165468,33.0802795,Below 80,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631024210,Computer Science and Engineering,GOPENS,28894,91.503982,90-94.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631024510,Computer Engineering,GOPENS,25779,92.4545035,90-94.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631024610,Information Technology,GOPENS,30960,90.8847092,90-94.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631037210,Electronics and Telecommunication Engg,GOPENS,39525,88.3176594,80-89.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631061210,Mechanical Engineering,GOPENS,68849,78.8357161,Below 80,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631084410,Electronics and Computer Engineering,GOPENS,43768,86.9651776,80-89.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631091310,Computer Science and Engineering (Artificial Intelligence),GOPENS,30753,91.0114841,90-94.99,CAP Round I,2025
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",631099510,Artificial Intelligence and Data Science,GOPENS,32353,90.5015276,90-94.99,CAP Round I,2025
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",631124510,Computer Engineering,GOPENH,36435,89.2739334,80-89.99,CAP Round I,2025
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",631124610,Information Technology,GOPENH,42871,87.3181818,80-89.99,CAP Round I,2025
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",631129310,Electrical Engineering,GOPENH,84127,73.5570613,Below 80,CAP Round I,2025
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",631137210,Electronics and Telecommunication Engg,GOPENH,49664,85.113912,80-89.99,CAP Round I,2025
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",631161210,Mechanical Engineering,GOPENH,97579,68.4702591,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631319110,Civil Engineering,GOPENH,202034,2.4063712,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631324510,Computer Engineering,GOPENH,127693,55.1895416,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631326310,Artificial Intelligence (AI) and Data Science,GOPENH,113574,61.6834321,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631329310,Electrical Engineering,GOPENH,170665,29.5314685,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631337210,Electronics and Telecommunication Engg,GOPENH,148778,43.74434,Below 80,CAP Round I,2025
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",631361210,Mechanical Engineering,GOPENH,173644,28.3031822,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631519110,Civil Engineering,GOPENH,137842,50.3223138,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631524210,Computer Science and Engineering,GOPENH,129721,54.1537389,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631529310,Electrical Engineering,GOPENH,174431,28.1994074,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631561210,Mechanical Engineering,GOPENH,165046,33.465035,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631584410,Electronics and Computer Engineering,GOPENH,153354,41.4020979,Below 80,CAP Round I,2025
6315,Sanjeevan Group of Institutions,631592110,Artificial Intelligence and Machine Learning,GOPENH,138415,49.6043895,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631719110,Civil Engineering,GOPENS,122389,57.5410529,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631724210,Computer Science and Engineering,GOPENS,69641,78.6137148,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631729310,Electrical Engineering,GOPENS,116033,60.4378874,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631761210,Mechanical Engineering,GOPENS,112013,62.1412608,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631762410,Mechatronics Engineering,GOPENS,141370,47.8905633,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631784410,Electronics and Computer Engineering,GOPENS,101867,66.4263323,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631791610,Automation and Robotics,GOPENS,128288,54.5872518,Below 80,CAP Round I,2025
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",631799510,Artificial Intelligence and Data Science,GOPENS,73426,77.161886,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631919110,Civil Engineering,GOPENH,149220,43.658874,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631924510,Computer Engineering,GOPENH,93188,70.2033567,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631924610,Information Technology,GOPENH,95689,69.2179237,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631926310,Artificial Intelligence (AI) and Data Science,GOPENH,83415,73.6328536,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631929310,Electrical Engineering,GOPENH,142264,47.3563218,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631937210,Electronics and Telecommunication Engg,GOPENH,125912,55.9381337,Below 80,CAP Round I,2025
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",631961210,Mechanical Engineering,GOPENH,129787,54.0903901,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632019110,Civil Engineering,GOPENH,175736,25.8355418,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632024510,Computer Engineering,GOPENH,70150,78.5512207,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632029310,Electrical Engineering,GOPENH,128748,54.5739657,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632037210,Electronics and Telecommunication Engg,GOPENH,87773,72.102802,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632037810,Electronics Engineering ( VLSI Design and Technology),GOPENH,129726,54.0903901,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632061210,Mechanical Engineering,GOPENH,161135,36.1161649,Below 80,CAP Round I,2025
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",632092810,Electronics and Communication(Advanced Communication Technology),GOPENH,117122,60.3213757,Below 80,CAP Round I,2025
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632119110,Civil Engineering,GOPENH,198866,6.0307212,Below 80,CAP Round I,2025
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632124210,Computer Science and Engineering,GOPENH,149047,43.658874,Below 80,CAP Round I,2025
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632129310,Electrical Engineering,GOPENH,201997,2.4406683,Below 80,CAP Round I,2025
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632137210,Electronics and Telecommunication Engg,GOPENH,191042,13.6137728,Below 80,CAP Round I,2025
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",632199510,Artificial Intelligence and Data Science,GOPENH,153768,40.6822054,Below 80,CAP Round I,2025
6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632224510,Computer Engineering,GOPENH,119555,58.8994542,Below 80,CAP Round I,2025
6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632237210,Electronics and Telecommunication Engg,GOPENH,155541,39.7546871,Below 80,CAP Round I,2025
6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632261210,Mechanical Engineering,GOPENH,184571,19.2051273,Below 80,CAP Round I,2025
6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",632292110,Artificial Intelligence and Machine Learning,GOPENH,129667,54.1537389,Below 80,CAP Round I,2025
6324,Rajgad Technical Campus,632419110,Civil Engineering,GOPENH,162586,35.7798895,Below 80,CAP Round I,2025
6324,Rajgad Technical Campus,632424510,Computer Engineering,GOPENH,111982,62.1412608,Below 80,CAP Round I,2025
6324,Rajgad Technical Campus,632426310,Artificial Intelligence (AI) and Data Science,GOPENH,105396,65.5190641,Below 80,CAP Round I,2025
6324,Rajgad Technical Campus,632437210,Electronics and Telecommunication Engg,GOPENH,138089,49.7291102,Below 80,CAP Round I,2025
6324,Rajgad Technical Campus,632461210,Mechanical Engineering,GOPENH,163139,35.6771832,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632519110,Civil Engineering,GOPENH,159871,36.5248856,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632524510,Computer Engineering,GOPENH,57402,82.777662,80-89.99,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632525710,Computer Science and Design,GOPENH,78656,75.4048881,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632529310,Electrical Engineering,GOPENH,125588,56.2929777,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632537210,Electronics and Telecommunication Engg,GOPENH,87905,72.102802,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632537810,Electronics Engineering ( VLSI Design and Technology),GOPENH,151432,42.7403863,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632561210,Mechanical Engineering,GOPENH,141596,47.8015007,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632592110,Artificial Intelligence and Machine Learning,GOPENH,66603,79.7185003,Below 80,CAP Round I,2025
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",632593310,Electronics and Communication (Advanced Communication Technology),GOPENH,127884,55.1895416,Below 80,CAP Round I,2025
6326,Karmayogi Institute of Technology,632619110,Civil Engineering,GOPENH,176465,25.5643537,Below 80,CAP Round I,2025
6326,Karmayogi Institute of Technology,632624210,Computer Science and Engineering,GOPENH,114795,60.9090909,Below 80,CAP Round I,2025
6326,Karmayogi Institute of Technology,632637210,Electronics and Telecommunication Engg,GOPENH,132529,52.8806012,Below 80,CAP Round I,2025
6326,Karmayogi Institute of Technology,632661210,Mechanical Engineering,GOPENH,155002,39.902473,Below 80,CAP Round I,2025
6402,"NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",640224210,Computer Science and Engineering,GOPENH,108092,63.8244514,Below 80,CAP Round I,2025
6402,"NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",640225910,Mechanical and Mechatronics Engineering (Additive Manufacturing),GOPENH,181113,22.1118881,Below 80,CAP Round I,2025
6402,"NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",640257310,"Electrical, Electronics and Power",GOPENH,153647,41.4020979,Below 80,CAP Round I,2025
6402,"NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",640291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,109843,63.3986014,Below 80,CAP Round I,2025
6444,"Shriram Institute Of Engineering & Technology, (Poly), Paniv",644419110,Civil Engineering,GOPENH,138847,49.4020979,Below 80,CAP Round I,2025
6444,"Shriram Institute Of Engineering & Technology, (Poly), Paniv",644424510,Computer Engineering,GOPENH,164800,33.6209084,Below 80,CAP Round I,2025
6444,"Shriram Institute Of Engineering & Technology, (Poly), Paniv",644461210,Mechanical Engineering,GOPENH,192597,12.3781915,Below 80,CAP Round I,2025
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad",646619110,Civil Engineering,GOPENH,193101,11.7097752,Below 80,CAP Round I,2025
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad",646624210,Computer Science and Engineering,GOPENH,114854,60.9090909,Below 80,CAP Round I,2025
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad",646629310,Electrical Engineering,GOPENH,150442,43.1964993,Below 80,CAP Round I,2025
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad",646661210,Mechanical Engineering,GOPENH,173485,28.3463753,Below 80,CAP Round I,2025
6467,"Swami Vivekanand Institute Of Technology, Solapur",646724210,Computer Science and Engineering,GOPENH,122335,57.6249683,Below 80,CAP Round I,2025
6467,"Swami Vivekanand Institute Of Technology, Solapur",646724610,Information Technology,GOPENH,149342,43.5338318,Below 80,CAP Round I,2025
6467,"Swami Vivekanand Institute Of Technology, Solapur",646729310,Electrical Engineering,GOPENH,189417,15.3499592,Below 80,CAP Round I,2025
6467,"Swami Vivekanand Institute Of Technology, Solapur",646737210,Electronics and Telecommunication Engg,GOPENH,151462,42.7403863,Below 80,CAP Round I,2025
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",646824210,Computer Science and Engineering,GOPENH,103405,66.1695365,Below 80,CAP Round I,2025
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",646829310,Electrical Engineering,GOPENH,139142,49.4020979,Below 80,CAP Round I,2025
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",646837210,Electronics and Telecommunication Engg,GOPENH,126258,55.6405756,Below 80,CAP Round I,2025
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",646884410,Electronics and Computer Engineering,GOPENH,131868,53.2657343,Below 80,CAP Round I,2025
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",646891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,86838,72.6730266,Below 80,CAP Round I,2025
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654524210,Computer Science and Engineering,GOPENS,135652,50.9683037,Below 80,CAP Round I,2025
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654526310,Artificial Intelligence (AI) and Data Science,GOPENS,123020,57.4376852,Below 80,CAP Round I,2025
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654529310,Electrical Engineering,GOPENS,171530,29.0442453,Below 80,CAP Round I,2025
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654537210,Electronics and Telecommunication Engg,GOPENS,143168,47.13962,Below 80,CAP Round I,2025
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654561210,Mechanical Engineering,GOPENS,159895,36.5248856,Below 80,CAP Round I,2025
